Indicator ID,Dimension List,Timeframe,Numeric Value,Missing Value Flag,Confidence Interval Low,Confidence Interval High,Standard Error,LocaleID,Locale,Locale Level,Locale State FIPS Code,Locale County FIPS Code,Locale County SSA Code,Locale HRR Code,Total,Age,Sex,Race Ethnicity,Income And Poverty Status,Educational Attainment,Health Insurance Status,Sexual Orientation,Marital Status,Family Type,Veteran Status,Country Of Birth,Disability Status,Obesity Status,Characteristic Of School Or Student,Other,Geography,Modifier1,Modifier2,Modifier3,Modifier4,Modifier5,Numerator,Denominator
416445995,"Aged 15-17 years; Non-Hispanic White (Of mother)","2010-2014","2.0",,"1.8","2.2","0.1",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"476","236235"
416445992,"Aged 18-19 years; Non-Hispanic White (Of mother)","2010-2014","9.9",,"9.4","10.3","0.2",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"1654","167588"
416445991,"Aged 15-17 years; Non-Hispanic Black (Of mother)","2010-2014","10.5",,"9.5","11.4","0.5",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"464","44313"
416445994,"Aged 18-19 years; Non-Hispanic Black (Of mother)","2010-2014","37.5",,"35.4","39.6","1.1",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"1207","32208"
416445988,"Hispanic or Latino (Of mother)","2010-2014","41.9",,"40.6","43.1","0.6",9,"Connecticut","State","09","9",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"4623","110452"
416445989,"Non-Hispanic White (Of mother)","2010-2014","5.3",,"5.1","5.5","0.1",9,"Connecticut","State","09","9",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"2130","403823"
416445990,"Non-Hispanic Black (Of mother)","2010-2014","21.8",,"20.8","22.9","0.5",9,"Connecticut","State","09","9",,,,,,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"1671","76521"
416448354,"Total","2010-2014","12.3",,"11.8","12.9","0.3",409,"Connecticut - Fairfield","County","09","9001",,,"Total",,,,,,,,,,,,,,,,,,,,,,"1979","160547"
416448355,"Aged 15-17 years (Of mother)","2010-2014","5.4",,"5.0","5.9","0.2",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"541","99497"
416448356,"Aged 18-19 years (Of mother)","2010-2014","23.6",,"22.3","24.8","0.6",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1438","61050"
416448357,"Hispanic or Latino (Of mother)","2010-2014","35.9",,"33.8","37.9","1.1",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"1134","31629"
416448358,"Non-Hispanic White (Of mother)","2010-2014","2.5",,"2.2","2.8","0.2",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"251","101121"
416448359,"Non-Hispanic Black (Of mother)","2010-2014","21.7",,"19.7","23.7","1.0",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"454","20943"
416448360,"Total","2010-2014","19.0",,"18.3","19.7","0.4",410,"Connecticut - Hartford","County","09","9003",,,"Total",,,,,,,,,,,,,,,,,,,,,,"2825","148836"
416448361,"Aged 15-17 years (Of mother)","2010-2014","9.0",,"8.4","9.6","0.3",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"810","90314"
416448362,"Aged 18-19 years (Of mother)","2010-2014","34.4",,"32.9","35.9","0.8",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"2015","58522"
416448363,"Hispanic or Latino (Of mother)","2010-2014","50.9",,"48.5","53.4","1.3",410,"Connecticut - Hartford","County","09","9003",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"1651","32427"
416448364,"Non-Hispanic White (Of mother)","2010-2014","5.5",,"5.0","6.0","0.3",410,"Connecticut - Hartford","County","09","9003",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"470","86014"
416448365,"Non-Hispanic Black (Of mother)","2010-2014","21.2",,"19.4","23.1","0.9",410,"Connecticut - Hartford","County","09","9003",,,,,,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"503","23707"
416448366,"Total","2010-2014","9.2",,"8.1","10.3","0.6",411,"Connecticut - Litchfield","County","09","9005",,,"Total",,,,,,,,,,,,,,,,,,,,,,"266","28836"
416448367,"Aged 15-17 years (Of mother)","2010-2014","4.1",,"3.3","5.1","0.5",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"79","19166"
416448368,"Aged 18-19 years (Of mother)","2010-2014","19.3",,"16.6","22.1","1.4",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"187","9670"
416448369,"Hispanic or Latino (Of mother)","2010-2014","19.7",,"14.1","26.8","3.1",411,"Connecticut - Litchfield","County","09","9005",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"40","2032"
416448370,"Non-Hispanic White (Of mother)","2010-2014","7.1",,"6.1","8.1","0.5",411,"Connecticut - Litchfield","County","09","9005",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"181","25464"
416448371,"Non-Hispanic Black (Of mother)","2010-2014","DSU","DSU",,,,411,"Connecticut - Litchfield","County","09","9005",,,,,,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,,"569"
416448372,"Total","2010-2014","8.1",,"7.0","9.2","0.6",412,"Connecticut - Middlesex","County","09","9007",,,"Total",,,,,,,,,,,,,,,,,,,,,,"210","26037"
416448373,"Aged 15-17 years (Of mother)","2010-2014","2.8",,"2.1","3.8","0.4",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"44","15562"
416448374,"Aged 18-19 years (Of mother)","2010-2014","15.8",,"13.4","18.3","1.2",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"166","10475"
416448375,"Hispanic or Latino (Of mother)","2010-2014","23.9",,"17.6","31.6","3.4",412,"Connecticut - Middlesex","County","09","9007",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"48","2011"
416448376,"Non-Hispanic White (Of mother)","2010-2014","5.0",,"4.1","6.0","0.5",412,"Connecticut - Middlesex","County","09","9007",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"106","21164"
416448377,"Non-Hispanic Black (Of mother)","2010-2014","16.3",,"10.7","23.7","3.1",412,"Connecticut - Middlesex","County","09","9007",,,,,,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"27","1657"
416448378,"Total","2010-2014","17.9",,"17.2","18.6","0.3",413,"Connecticut - New Haven","County","09","9009",,,"Total",,,,,,,,,,,,,,,,,,,,,,"2717","151867"
416448379,"Aged 15-17 years (Of mother)","2010-2014","9.5",,"8.8","10.1","0.3",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"804","84819"
416448380,"Aged 18-19 years (Of mother)","2010-2014","28.5",,"27.3","29.8","0.7",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1913","67048"
416448381,"Hispanic or Latino (Of mother)","2010-2014","43.3",,"41.0","45.5","1.2",413,"Connecticut - New Haven","County","09","9009",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"1371","31699"
416448382,"Non-Hispanic White (Of mother)","2010-2014","5.7",,"5.2","6.2","0.3",413,"Connecticut - New Haven","County","09","9009",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"514","90065"
416448383,"Non-Hispanic Black (Of mother)","2010-2014","24.9",,"22.9","26.9","1.0",413,"Connecticut - New Haven","County","09","9009",,,,,,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"596","23907"
416448384,"Total","2010-2014","15.0",,"13.8","16.1","0.6",414,"Connecticut - New London","County","09","9011",,,"Total",,,,,,,,,,,,,,,,,,,,,,"659","44020"
416448385,"Aged 15-17 years (Of mother)","2010-2014","5.1",,"4.2","5.9","0.4",414,"Connecticut - New London","County","09","9011",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"135","26529"
416448386,"Aged 18-19 years (Of mother)","2010-2014","30.0",,"27.4","32.5","1.3",414,"Connecticut - New London","County","09","9011",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"524","17491"
416448387,"Hispanic or Latino (Of mother)","2010-2014","36.2",,"31.2","41.2","2.5",414,"Connecticut - New London","County","09","9011",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"203","5609"
416448388,"Non-Hispanic White (Of mother)","2010-2014","9.4",,"8.4","10.5","0.5",414,"Connecticut - New London","County","09","9011",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"305","32418"
416448389,"Non-Hispanic Black (Of mother)","2010-2014","21.2",,"16.7","26.7","2.5",414,"Connecticut - New London","County","09","9011",,,,,,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"74","3484"
416448390,"Total","2010-2014","4.6",,"3.9","5.3","0.4",415,"Connecticut - Tolland","County","09","9013",,,"Total",,,,,,,,,,,,,,,,,,,,,,"167","36484"
416448391,"Aged 15-17 years (Of mother)","2010-2014","2.0",,"1.3","2.8","0.4",415,"Connecticut - Tolland","County","09","9013",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"28","14319"
416448392,"Aged 18-19 years (Of mother)","2010-2014","6.3",,"5.2","7.3","0.5",415,"Connecticut - Tolland","County","09","9013",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"139","22165"
416448393,"Hispanic or Latino (Of mother)","2010-2014","16.8",,"11.8","23.2","2.8",415,"Connecticut - Tolland","County","09","9013",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"37","2203"
416448394,"Non-Hispanic White (Of mother)","2010-2014","3.2",,"2.6","3.9","0.3",415,"Connecticut - Tolland","County","09","9013",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"98","30658"
416448395,"Non-Hispanic Black (Of mother)","2010-2014","DSU","DSU",,,,415,"Connecticut - Tolland","County","09","9013",,,,,,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,,"1550"
416448396,"Total","2010-2014","18.4",,"16.6","20.3","0.9",416,"Connecticut - Windham","County","09","9015",,,"Total",,,,,,,,,,,,,,,,,,,,,,"386","20952"
416448397,"Aged 15-17 years (Of mother)","2010-2014","7.2",,"5.7","9.0","0.8",416,"Connecticut - Windham","County","09","9015",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"80","11105"
416448398,"Aged 18-19 years (Of mother)","2010-2014","31.1",,"27.6","34.6","1.8",416,"Connecticut - Windham","County","09","9015",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"306","9847"
416448399,"Hispanic or Latino (Of mother)","2010-2014","48.9",,"40.8","57.0","4.1",416,"Connecticut - Windham","County","09","9015",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"139","2842"
416448400,"Non-Hispanic White (Of mother)","2010-2014","12.1",,"10.5","13.8","0.8",416,"Connecticut - Windham","County","09","9015",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"205","16919"
416448401,"Non-Hispanic Black (Of mother)","2010-2014","DSU","DSU",,,,416,"Connecticut - Windham","County","09","9015",,,,,,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,,"704"
416426508,"Total","2008-2014","16.9",,"16.6","17.2","0.1",9,"Connecticut","State","09","9",,,"Total",,,,,,,,,,,,,,,,,,,,,,"14603","864071"
416426509,"Aged 15-17 years (Of mother)","2008-2014","8.1",,"7.8","8.3","0.1",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"4132","510842"
416426510,"Aged 18-19 years (Of mother)","2008-2014","29.6",,"29.1","30.2","0.3",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"10471","353229"
416426517,"Aged 15-17 years; Hispanic or Latino (Of mother)","2008-2014","25.6",,"24.6","26.6","0.5",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"2305","90026"
416426511,"Aged 18-19 years; Hispanic or Latino (Of mother)","2008-2014","79.8",,"77.6","82.0","1.1",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"4937","61877"
416426519,"Aged 15-17 years; Non-Hispanic White (Of mother)","2008-2014","2.4",,"2.3","2.6","0.1",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"821","336728"
416426516,"Aged 18-19 years; Non-Hispanic White (Of mother)","2008-2014","12.1",,"11.7","12.6","0.2",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"2795","230889"
416426515,"Aged 15-17 years; Non-Hispanic Black (Of mother)","2008-2014","13.0",,"12.2","13.9","0.5",9,"Connecticut","State","09","9",,,,"Aged 15-17 years",,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"824","63144"
416426518,"Aged 18-19 years; Non-Hispanic Black (Of mother)","2008-2014","46.1",,"44.2","48.1","1.0",9,"Connecticut","State","09","9",,,,"Aged 18-19 years",,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"2098","45475"
416426512,"Hispanic or Latino (Of mother)","2008-2014","47.7",,"46.6","48.8","0.6",9,"Connecticut","State","09","9",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"7242","151903"
416426513,"Non-Hispanic White (Of mother)","2008-2014","6.4",,"6.2","6.6","0.1",9,"Connecticut","State","09","9",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"3616","567617"
416426514,"Non-Hispanic Black (Of mother)","2008-2014","26.9",,"25.9","27.9","0.5",9,"Connecticut","State","09","9",,,,,,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"2922","108619"
416428878,"Total","2008-2014","13.9",,"13.4","14.4","0.3",409,"Connecticut - Fairfield","County","09","9001",,,"Total",,,,,,,,,,,,,,,,,,,,,,"3083","221313"
416428879,"Aged 15-17 years (Of mother)","2008-2014","6.4",,"5.9","6.8","0.2",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"885","139163"
416428880,"Aged 18-19 years (Of mother)","2008-2014","26.8",,"25.6","27.9","0.6",409,"Connecticut - Fairfield","County","09","9001",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"2198","82150"
416428881,"Hispanic or Latino (Of mother)","2008-2014","40.3",,"38.4","42.2","1.0",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"1741","43220"
416428882,"Non-Hispanic White (Of mother)","2008-2014","3.1",,"2.8","3.4","0.1",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"431","139069"
416428883,"Non-Hispanic Black (Of mother)","2008-2014","25.7",,"23.9","27.5","0.9",409,"Connecticut - Fairfield","County","09","9001",,,,,,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"766","29775"
416428884,"Total","2008-2014","21.7",,"21.1","22.4","0.3",410,"Connecticut - Hartford","County","09","9003",,,"Total",,,,,,,,,,,,,,,,,,,,,,"4552","209384"
416428885,"Aged 15-17 years (Of mother)","2008-2014","10.5",,"10.0","11.1","0.3",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1346","128019"
416428886,"Aged 18-19 years (Of mother)","2008-2014","39.4",,"38.0","40.8","0.7",410,"Connecticut - Hartford","County","09","9003",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"3206","81365"
416428887,"Hispanic or Latino (Of mother)","2008-2014","58.5",,"56.3","60.7","1.1",410,"Connecticut - Hartford","County","09","9003",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"2637","45072"
416428888,"Non-Hispanic White (Of mother)","2008-2014","6.7",,"6.2","7.1","0.2",410,"Connecticut - Hartford","County","09","9003",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"809","121601"
416428889,"Non-Hispanic Black (Of mother)","2008-2014","26.5",,"24.7","28.2","0.9",410,"Connecticut - Hartford","County","09","9003",,,,,,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"896","33852"
416428890,"Total","2008-2014","10.1",,"9.1","11.0","0.5",411,"Connecticut - Litchfield","County","09","9005",,,"Total",,,,,,,,,,,,,,,,,,,,,,"410","40765"
416428891,"Aged 15-17 years (Of mother)","2008-2014","4.5",,"3.7","5.3","0.4",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"123","27287"
416428892,"Aged 18-19 years (Of mother)","2008-2014","21.3",,"18.8","23.8","1.3",411,"Connecticut - Litchfield","County","09","9005",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"287","13478"
416428893,"Hispanic or Latino (Of mother)","2008-2014","20.6",,"15.6","26.8","2.8",411,"Connecticut - Litchfield","County","09","9005",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"56","2718"
416428894,"Non-Hispanic White (Of mother)","2008-2014","8.2",,"7.3","9.1","0.5",411,"Connecticut - Litchfield","County","09","9005",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"297","36249"
416428895,"Non-Hispanic Black (Of mother)","2008-2014","DSU","DSU",,,,411,"Connecticut - Litchfield","County","09","9005",,,,,,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"13","772"
416428896,"Total","2008-2014","8.9",,"7.9","9.8","0.5",412,"Connecticut - Middlesex","County","09","9007",,,"Total",,,,,,,,,,,,,,,,,,,,,,"322","36289"
416428897,"Aged 15-17 years (Of mother)","2008-2014","3.5",,"2.8","4.4","0.4",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"77","22002"
416428898,"Aged 18-19 years (Of mother)","2008-2014","17.1",,"15.0","19.3","1.1",412,"Connecticut - Middlesex","County","09","9007",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"245","14287"
416428899,"Hispanic or Latino (Of mother)","2008-2014","25.6",,"19.9","32.3","3.1",412,"Connecticut - Middlesex","County","09","9007",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"70","2738"
416428900,"Non-Hispanic White (Of mother)","2008-2014","5.9",,"5.1","6.8","0.4",412,"Connecticut - Middlesex","County","09","9007",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"176","29582"
416428901,"Non-Hispanic Black (Of mother)","2008-2014","19.7",,"14.5","26.2","2.9",412,"Connecticut - Middlesex","County","09","9007",,,,,,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"47","2387"
416428902,"Total","2008-2014","20.1",,"19.5","20.7","0.3",413,"Connecticut - New Haven","County","09","9009",,,"Total",,,,,,,,,,,,,,,,,,,,,,"4296","213882"
416428903,"Aged 15-17 years (Of mother)","2008-2014","10.7",,"10.2","11.3","0.3",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"1297","120715"
416428904,"Aged 18-19 years (Of mother)","2008-2014","32.2",,"31.0","33.3","0.6",413,"Connecticut - New Haven","County","09","9009",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"2999","93167"
416428905,"Hispanic or Latino (Of mother)","2008-2014","49.8",,"47.7","51.9","1.1",413,"Connecticut - New Haven","County","09","9009",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"2171","43559"
416428906,"Non-Hispanic White (Of mother)","2008-2014","6.5",,"6.0","6.9","0.2",413,"Connecticut - New Haven","County","09","9009",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"827","127966"
416428907,"Non-Hispanic Black (Of mother)","2008-2014","31.0",,"29.2","32.9","1.0",413,"Connecticut - New Haven","County","09","9009",,,,,,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"1054","33958"
416428908,"Total","2008-2014","17.1",,"16.0","18.1","0.5",414,"Connecticut - New London","County","09","9011",,,"Total",,,,,,,,,,,,,,,,,,,,,,"1059","62078"
416428909,"Aged 15-17 years (Of mother)","2008-2014","5.5",,"4.7","6.2","0.4",414,"Connecticut - New London","County","09","9011",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"207","37651"
416428910,"Aged 18-19 years (Of mother)","2008-2014","34.9",,"32.5","37.2","1.2",414,"Connecticut - New London","County","09","9011",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"852","24427"
416428911,"Hispanic or Latino (Of mother)","2008-2014","38.4",,"34.1","42.8","2.2",414,"Connecticut - New London","County","09","9011",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"295","7674"
416428912,"Non-Hispanic White (Of mother)","2008-2014","12.0",,"11.0","13.0","0.5",414,"Connecticut - New London","County","09","9011",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"553","46191"
416428913,"Non-Hispanic Black (Of mother)","2008-2014","25.3",,"20.8","29.7","2.3",414,"Connecticut - New London","County","09","9011",,,,,,"Non-Hispanic Black",,,,,,,,,,,,,,"(Of mother)",,,,,"122","4829"
416428914,"Total","2008-2014","5.3",,"4.7","5.9","0.3",415,"Connecticut - Tolland","County","09","9013",,,"Total",,,,,,,,,,,,,,,,,,,,,,"267","50382"
416428915,"Aged 15-17 years (Of mother)","2008-2014","2.5",,"1.9","3.3","0.4",415,"Connecticut - Tolland","County","09","9013",,,,"Aged 15-17 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"51","20034"
416428916,"Aged 18-19 years (Of mother)","2008-2014","7.1",,"6.2","8.1","0.5",415,"Connecticut - Tolland","County","09","9013",,,,"Aged 18-19 years",,,,,,,,,,,,,,,,"(Of mother)",,,,,"216","30348"
416428917,"Hispanic or Latino (Of mother)","2008-2014","16.5",,"12.2","21.8","2.4",415,"Connecticut - Tolland","County","09","9013",,,,,,"Hispanic or Latino",,,,,,,,,,,,,,"(Of mother)",,,,,"49","2978"
416428918,"Non-Hispanic White (Of mother)","2008-2014","4.1",,"3.5","4.7","0.3",415,"Connecticut - Tolland","County","09","9013",,,,,,"Non-Hispanic White",,,,,,,,,,,,,,"(Of mother)",,,,,"176","42565"
